event,week,queries,main_topic,peak_week,peak_year,week_t,baseline,peak,queries_norm
Референдумы на Донбассе,31.10.2022,84241,P,26.09.2022,2022,5,655876,3078280,"0,02736625648"
Референдумы на Донбассе,07.11.2022,107170,P,26.09.2022,2022,6,655876,3078280,"0,03481489663"
Референдумы на Донбассе,14.11.2022,99825,P,26.09.2022,2022,7,655876,3078280,"0,03242882389"
Референдумы на Донбассе,21.11.2022,76268,P,26.09.2022,2022,8,655876,3078280,"0,02477617371"
Референдумы на Донбассе,28.11.2022,77860,P,26.09.2022,2022,9,655876,3078280,"0,02529334563"
Референдумы на Донбассе,05.12.2022,76550,P,26.09.2022,2022,10,655876,3078280,"0,02486778331"
Референдумы на Донбассе,12.12.2022,81819,P,26.09.2022,2022,11,655876,3078280,"0,02657945346"
Референдумы на Донбассе,19.12.2022,69785,P,26.09.2022,2022,12,655876,3078280,"0,02267012747"
Россия - Германия хоккей,22.01.2018,19670,S,19.02.2018,2018,-4,"20928,25",3595262,"0,005471089451"
Россия - Германия хоккей,29.01.2018,25678,S,19.02.2018,2018,-3,"20928,25",3595262,"0,007142177677"
Россия - Германия хоккей,05.02.2018,18593,S,19.02.2018,2018,-2,"20928,25",3595262,"0,005171528528"
Россия - Германия хоккей,12.02.2018,19772,S,19.02.2018,2018,-1,"20928,25",3595262,"0,005499460123"
Россия - Германия хоккей,19.02.2018,3595262,S,19.02.2018,2018,0,"20928,25",3595262,1
Россия - Германия хоккей,26.02.2018,590847,S,19.02.2018,2018,1,"20928,25",3595262,"0,164340457"
Россия - Германия хоккей,05.03.2018,87782,S,19.02.2018,2018,2,"20928,25",3595262,"0,02441602309"
Россия - Германия хоккей,12.03.2018,53786,S,19.02.2018,2018,3,"20928,25",3595262,"0,0149602449"
Россия - Германия хоккей,19.03.2018,43849,S,19.02.2018,2018,4,"20928,25",3595262,"0,0121963295"
Россия - Германия хоккей,26.03.2018,42780,S,19.02.2018,2018,5,"20928,25",3595262,"0,01189899373"
Россия - Германия хоккей,02.04.2018,81742,S,19.02.2018,2018,6,"20928,25",3595262,"0,02273603426"
Россия - Германия хоккей,09.04.2018,32960,S,19.02.2018,2018,7,"20928,25",3595262,"0,009167621164"
Россия - Германия хоккей,16.04.2018,28290,S,19.02.2018,2018,8,"20928,25",3595262,"0,007868689403"
Россия - Германия хоккей,23.04.2018,28722,S,19.02.2018,2018,9,"20928,25",3595262,"0,007988847544"
Россия - Германия хоккей,30.04.2018,33278,S,19.02.2018,2018,10,"20928,25",3595262,"0,009256070907"
Россия - Германия хоккей,07.05.2018,40326,S,19.02.2018,2018,11,"20928,25",3595262,"0,01121642873"
Россия - Германия хоккей,14.05.2018,31924,S,19.02.2018,2018,12,"20928,25",3595262,"0,008879464139"
Россия - Египет ЧМ 2018,21.05.2018,6367,S,18.06.2018,2018,-4,"64539,5",4858102,"0,001310594137"
Россия - Египет ЧМ 2018,28.05.2018,8119,S,18.06.2018,2018,-3,"64539,5",4858102,"0,001671228805"
Россия - Египет ЧМ 2018,04.06.2018,16135,S,18.06.2018,2018,-2,"64539,5",4858102,"0,003321255914"
Россия - Египет ЧМ 2018,11.06.2018,227537,S,18.06.2018,2018,-1,"64539,5",4858102,"0,04683660409"
Россия - Египет ЧМ 2018,18.06.2018,4858102,S,18.06.2018,2018,0,"64539,5",4858102,1
Россия - Египет ЧМ 2018,25.06.2018,158943,S,18.06.2018,2018,1,"64539,5",4858102,"0,03271709816"
Россия - Египет ЧМ 2018,02.07.2018,70176,S,18.06.2018,2018,2,"64539,5",4858102,"0,01444514751"
Россия - Египет ЧМ 2018,09.07.2018,29005,S,18.06.2018,2018,3,"64539,5",4858102,"0,005970438661"
Россия - Египет ЧМ 2018,16.07.2018,18530,S,18.06.2018,2018,4,"64539,5",4858102,"0,003814246798"
Россия - Египет ЧМ 2018,23.07.2018,11890,S,18.06.2018,2018,5,"64539,5",4858102,"0,002447457876"
Россия - Египет ЧМ 2018,30.07.2018,8879,S,18.06.2018,2018,6,"64539,5",4858102,"0,001827668501"
Россия - Египет ЧМ 2018,06.08.2018,7450,S,18.06.2018,2018,7,"64539,5",4858102,"0,001533520704"
Россия - Египет ЧМ 2018,13.08.2018,6529,S,18.06.2018,2018,8,"64539,5",4858102,"0,001343940494"
Россия - Египет ЧМ 2018,20.08.2018,5924,S,18.06.2018,2018,9,"64539,5",4858102,"0,001219406262"
Россия - Египет ЧМ 2018,27.08.2018,5755,S,18.06.2018,2018,10,"64539,5",4858102,"0,001184619014"
Россия - Египет ЧМ 2018,03.09.2018,13807,S,18.06.2018,2018,11,"64539,5",4858102,"0,002842056425"
Россия - Египет ЧМ 2018,10.09.2018,7307,S,18.06.2018,2018,12,"64539,5",4858102,"0,00150408534"
Россия - Испания,28.05.2018,9476,S,25.06.2018,2018,-4,26201,8040011,"0,001178605353"
Россия - Испания,04.06.2018,54344,S,25.06.2018,2018,-3,26201,8040011,"0,006759194732"
Россия - Испания,11.06.2018,19115,S,25.06.2018,2018,-2,26201,8040011,"0,002377484309"
Россия - Испания,18.06.2018,21869,S,25.06.2018,2018,-1,26201,8040011,"0,002720021154"
Россия - Испания,25.06.2018,8040011,S,25.06.2018,2018,0,26201,8040011,1
Россия - Испания,02.07.2018,3240161,S,25.06.2018,2018,1,26201,8040011,"0,4030045481"
Россия - Испания,09.07.2018,150020,S,25.06.2018,2018,2,26201,8040011,"0,01865917845"
Россия - Испания,16.07.2018,71409,S,25.06.2018,2018,3,26201,8040011,"0,008881704266"
Россия - Испания,23.07.2018,43652,S,25.06.2018,2018,4,26201,8040011,"0,005429345806"
Россия - Испания,30.07.2018,33390,S,25.06.2018,2018,5,26201,8040011,"0,004152979393"
Россия - Испания,06.08.2018,26279,S,25.06.2018,2018,6,26201,8040011,"0,003268527866"
Россия - Испания,13.08.2018,22066,S,25.06.2018,2018,7,26201,8040011,"0,002744523608"
Россия - Испания,20.08.2018,23443,S,25.06.2018,2018,8,26201,8040011,"0,002915792031"
Россия - Испания,27.08.2018,19938,S,25.06.2018,2018,9,26201,8040011,"0,002479847353"
Россия - Испания,03.09.2018,30705,S,25.06.2018,2018,10,26201,8040011,"0,003819024626"
Россия - Испания,10.09.2018,20842,S,25.06.2018,2018,11,26201,8040011,"0,002592285011"
Россия - Испания,17.09.2018,20056,S,25.06.2018,2018,12,26201,8040011,"0,00249452395"
Россия - Саудовская Аравия футбол,14.05.2018,14727,S,11.06.2018,2018,-4,45292,3569008,"0,00412635668"
Россия - Саудовская Аравия футбол,21.05.2018,24192,S,11.06.2018,2018,-3,45292,3569008,"0,006778354097"
Россия - Саудовская Аравия футбол,28.05.2018,43049,S,11.06.2018,2018,-2,45292,3569008,"0,01206189507"
Россия - Саудовская Аравия футбол,04.06.2018,99200,S,11.06.2018,2018,-1,45292,3569008,"0,02779483823"
Россия - Саудовская Аравия футбол,11.06.2018,3569008,S,11.06.2018,2018,0,45292,3569008,1
Россия - Саудовская Аравия футбол,18.06.2018,269725,S,11.06.2018,2018,1,45292,3569008,"0,07557422118"
Россия - Саудовская Аравия футбол,25.06.2018,82071,S,11.06.2018,2018,2,45292,3569008,"0,02299546541"
Россия - Саудовская Аравия футбол,02.07.2018,61535,S,11.06.2018,2018,3,45292,3569008,"0,01724148559"
Россия - Саудовская Аравия футбол,09.07.2018,38430,S,11.06.2018,2018,4,45292,3569008,"0,01076769791"
Россия - Саудовская Аравия футбол,16.07.2018,21084,S,11.06.2018,2018,5,45292,3569008,"0,005907523883"
Россия - Саудовская Аравия футбол,23.07.2018,12631,S,11.06.2018,2018,6,45292,3569008,"0,003539078646"
Россия - Саудовская Аравия футбол,30.07.2018,9767,S,11.06.2018,2018,7,45292,3569008,"0,002736614768"
Россия - Саудовская Аравия футбол,06.08.2018,7732,S,11.06.2018,2018,8,45292,3569008,"0,002166428318"
Россия - Саудовская Аравия футбол,13.08.2018,7006,S,11.06.2018,2018,9,45292,3569008,"0,00196301045"
Россия - Саудовская Аравия футбол,20.08.2018,5636,S,11.06.2018,2018,10,45292,3569008,"0,001579150285"
Россия - Саудовская Аравия футбол,27.08.2018,5876,S,11.06.2018,2018,11,45292,3569008,"0,001646395861"
Россия - Саудовская Аравия футбол,03.09.2018,6221,S,11.06.2018,2018,12,45292,3569008,"0,001743061377"
Россия - Уругвай ЧМ 2018,28.05.2018,4466,S,25.06.2018,2018,-4,"253476,25",4445297,"0,001004657282"
Россия - Уругвай ЧМ 2018,04.06.2018,9577,S,25.06.2018,2018,-3,"253476,25",4445297,"0,00215441173"
Россия - Уругвай ЧМ 2018,11.06.2018,74641,S,25.06.2018,2018,-2,"253476,25",4445297,"0,01679100407"
Россия - Уругвай ЧМ 2018,18.06.2018,925221,S,25.06.2018,2018,-1,"253476,25",4445297,"0,2081347995"
Россия - Уругвай ЧМ 2018,25.06.2018,4445297,S,25.06.2018,2018,0,"253476,25",4445297,1
Россия - Уругвай ЧМ 2018,02.07.2018,142871,S,25.06.2018,2018,1,"253476,25",4445297,"0,03213980978"
Россия - Уругвай ЧМ 2018,09.07.2018,31407,S,25.06.2018,2018,2,"253476,25",4445297,"0,007065219714"
Россия - Уругвай ЧМ 2018,16.07.2018,15410,S,25.06.2018,2018,3,"253476,25",4445297,"0,003466585022"
Россия - Уругвай ЧМ 2018,23.07.2018,8790,S,25.06.2018,2018,4,"253476,25",4445297,"0,001977370691"
Россия - Уругвай ЧМ 2018,30.07.2018,6742,S,25.06.2018,2018,5,"253476,25",4445297,"0,001516659067"
Россия - Уругвай ЧМ 2018,06.08.2018,5108,S,25.06.2018,2018,6,"253476,25",4445297,"0,001149079578"
Россия - Уругвай ЧМ 2018,13.08.2018,4297,S,25.06.2018,2018,7,"253476,25",4445297,"0,0009666395744"
Россия - Уругвай ЧМ 2018,20.08.2018,3576,S,25.06.2018,2018,8,"253476,25",4445297,"0,0008044456872"
Россия - Уругвай ЧМ 2018,27.08.2018,3189,S,25.06.2018,2018,9,"253476,25",4445297,"0,0007173873872"
Россия - Уругвай ЧМ 2018,03.09.2018,3252,S,25.06.2018,2018,10,"253476,25",4445297,"0,0007315596686"
Россия - Уругвай ЧМ 2018,10.09.2018,2986,S,25.06.2018,2018,11,"253476,25",4445297,"0,0006717211471"
Россия - Уругвай ЧМ 2018,17.09.2018,2433,S,25.06.2018,2018,12,"253476,25",4445297,"0,0005473200103"
Россия - Хорватия,04.06.2018,616,S,02.07.2018,2018,-4,"7942,75",10405366,"0,00005920022419"
Россия - Хорватия,11.06.2018,1746,S,02.07.2018,2018,-3,"7942,75",10405366,"0,0001677980381"
Россия - Хорватия,18.06.2018,4688,S,02.07.2018,2018,-2,"7942,75",10405366,"0,0004505367711"
Россия - Хорватия,25.06.2018,24721,S,02.07.2018,2018,-1,"7942,75",10405366,"0,002375793413"
Россия - Хорватия,02.07.2018,10405366,S,02.07.2018,2018,0,"7942,75",10405366,1
Россия - Хорватия,09.07.2018,829632,S,02.07.2018,2018,1,"7942,75",10405366,"0,07973116948"
Россия - Хорватия,16.07.2018,95090,S,02.07.2018,2018,2,"7942,75",10405366,"0,009138554088"
Россия - Хорватия,23.07.2018,40178,S,02.07.2018,2018,3,"7942,75",10405366,"0,00386127696"
Россия - Хорватия,30.07.2018,27465,S,02.07.2018,2018,4,"7942,75",10405366,"0,002639503502"
Россия - Хорватия,06.08.2018,20355,S,02.07.2018,2018,5,"7942,75",10405366,"0,001956202213"
Россия - Хорватия,13.08.2018,15228,S,02.07.2018,2018,6,"7942,75",10405366,"0,001463475672"
Россия - Хорватия,20.08.2018,12700,S,02.07.2018,2018,7,"7942,75",10405366,"0,001220524103"
Россия - Хорватия,27.08.2018,11990,S,02.07.2018,2018,8,"7942,75",10405366,"0,001152290078"
Россия - Хорватия,03.09.2018,16229,S,02.07.2018,2018,9,"7942,75",10405366,"0,001559676036"
Россия - Хорватия,10.09.2018,13827,S,02.07.2018,2018,10,"7942,75",10405366,"0,001328833604"
Россия - Хорватия,17.09.2018,11256,S,02.07.2018,2018,11,"7942,75",10405366,"0,001081749551"
Россия - Хорватия,24.09.2018,11380,S,02.07.2018,2018,12,"7942,75",10405366,"0,001093666479"
СВО,24.01.2022,2686469,W,21.02.2022,2022,-4,"3499702,5",44441974,"0,06044891255"
СВО,31.01.2022,2797644,W,21.02.2022,2022,-3,"3499702,5",44441974,"0,0629504891"
СВО,07.02.2022,2889784,W,21.02.2022,2022,-2,"3499702,5",44441974,"0,06502375435"
СВО,14.02.2022,5624913,W,21.02.2022,2022,-1,"3499702,5",44441974,"0,1265675778"
СВО,21.02.2022,44441974,W,21.02.2022,2022,0,"3499702,5",44441974,1
СВО,28.02.2022,41682888,W,21.02.2022,2022,1,"3499702,5",44441974,"0,9379171141"
СВО,07.03.2022,24524482,W,21.02.2022,2022,2,"3499702,5",44441974,"0,5518315186"
СВО,14.03.2022,22353884,W,21.02.2022,2022,3,"3499702,5",44441974,"0,5029903487"
СВО,21.03.2022,19945748,W,21.02.2022,2022,4,"3499702,5",44441974,"0,4488042768"
СВО,28.03.2022,18188874,W,21.02.2022,2022,5,"3499702,5",44441974,"0,4092724144"
СВО,04.04.2022,16722459,W,21.02.2022,2022,6,"3499702,5",44441974,"0,3762762428"
СВО,11.04.2022,14112217,W,21.02.2022,2022,7,"3499702,5",44441974,"0,3175425331"
СВО,18.04.2022,12678218,W,21.02.2022,2022,8,"3499702,5",44441974,"0,2852757621"
СВО,25.04.2022,11641966,W,21.02.2022,2022,9,"3499702,5",44441974,"0,261958796"
СВО,02.05.2022,10861675,W,21.02.2022,2022,10,"3499702,5",44441974,"0,2444012725"
СВО,09.05.2022,11528595,W,21.02.2022,2022,11,"3499702,5",44441974,"0,2594078067"
СВО,16.05.2022,9812291,W,21.02.2022,2022,12,"3499702,5",44441974,"0,22078882"
Санкции после СВО,31.01.2022,175883,E,28.02.2022,2022,-4,"1032902,75",4113953,"0,04275279761"
Санкции после СВО,07.02.2022,165270,E,28.02.2022,2022,-3,"1032902,75",4113953,"0,04017304038"
Санкции после СВО,14.02.2022,167112,E,28.02.2022,2022,-2,"1032902,75",4113953,"0,04062078492"
Санкции после СВО,21.02.2022,3623346,E,28.02.2022,2022,-1,"1032902,75",4113953,"0,8807455992"
Санкции после СВО,28.02.2022,4113953,E,28.02.2022,2022,0,"1032902,75",4113953,1
Санкции после СВО,07.03.2022,2896622,E,28.02.2022,2022,1,"1032902,75",4113953,"0,7040970084"
Санкции после СВО,14.03.2022,1817901,E,28.02.2022,2022,2,"1032902,75",4113953,"0,441886672"
Санкции после СВО,21.03.2022,1307424,E,28.02.2022,2022,3,"1032902,75",4113953,"0,3178023667"
Санкции после СВО,28.03.2022,960573,E,28.02.2022,2022,4,"1032902,75",4113953,"0,2334914862"
Санкции после СВО,04.04.2022,1199267,E,28.02.2022,2022,5,"1032902,75",4113953,"0,291512081"
Санкции после СВО,11.04.2022,732632,E,28.02.2022,2022,6,"1032902,75",4113953,"0,1780846791"
Санкции после СВО,18.04.2022,618129,E,28.02.2022,2022,7,"1032902,75",4113953,"0,1502518381"
Санкции после СВО,25.04.2022,490777,E,28.02.2022,2022,8,"1032902,75",4113953,"0,1192957236"
Санкции после СВО,02.05.2022,495191,E,28.02.2022,2022,9,"1032902,75",4113953,"0,1203686576"
Санкции после СВО,09.05.2022,486576,E,28.02.2022,2022,10,"1032902,75",4113953,"0,1182745646"
Санкции после СВО,16.05.2022,469909,E,28.02.2022,2022,11,"1032902,75",4113953,"0,1142232301"
Санкции после СВО,23.05.2022,395338,E,28.02.2022,2022,12,"1032902,75",4113953,"0,09609686839"
Свержение Николаса Мадуро,01.12.2025,121448,P,29.12.2025,2025,-4,"135924,5",2152083,"0,0564327677"
Свержение Николаса Мадуро,08.12.2025,92022,P,29.12.2025,2025,-3,"135924,5",2152083,"0,04275950323"
Свержение Николаса Мадуро,15.12.2025,239248,P,29.12.2025,2025,-2,"135924,5",2152083,"0,1111704335"
Свержение Николаса Мадуро,22.12.2025,90980,P,29.12.2025,2025,-1,"135924,5",2152083,"0,04227532117"
Свержение Николаса Мадуро,29.12.2025,2152083,P,29.12.2025,2025,0,"135924,5",2152083,1
Свержение Николаса Мадуро,05.01.2026,1218456,P,29.12.2025,2025,1,"135924,5",2152083,"0,5661751893"
Свержение Николаса Мадуро,12.01.2026,272605,P,29.12.2025,2025,2,"135924,5",2152083,"0,1266703004"
Свержение Николаса Мадуро,19.01.2026,114152,P,29.12.2025,2025,3,"135924,5",2152083,"0,05304256388"
Свержение Николаса Мадуро,26.01.2026,96673,P,29.12.2025,2025,4,"135924,5",2152083,"0,04492066523"
Свержение Николаса Мадуро,02.02.2026,75155,P,29.12.2025,2025,5,"135924,5",2152083,"0,03492198024"
Свержение Николаса Мадуро,09.02.2026,67902,P,29.12.2025,2025,6,"135924,5",2152083,"0,03155175707"
Свержение Николаса Мадуро,16.02.2026,53324,P,29.12.2025,2025,7,"135924,5",2152083,"0,02477785476"
Свержение Николаса Мадуро,23.02.2026,64258,P,29.12.2025,2025,8,"135924,5",2152083,"0,02985851382"
Свержение Николаса Мадуро,02.03.2026,63037,P,29.12.2025,2025,9,"135924,5",2152083,"0,02929115652"
Сериал «Ведьмак»,25.11.2019,54991,C,23.12.2019,2019,-4,"275805,5",1745448,"0,03150537856"
Сериал «Ведьмак»,02.12.2019,61801,C,23.12.2019,2019,-3,"275805,5",1745448,"0,03540695569"
Сериал «Ведьмак»,09.12.2019,64890,C,23.12.2019,2019,-2,"275805,5",1745448,"0,03717670191"
Сериал «Ведьмак»,16.12.2019,921540,C,23.12.2019,2019,-1,"275805,5",1745448,"0,5279676049"
Сериал «Ведьмак»,23.12.2019,1745448,C,23.12.2019,2019,0,"275805,5",1745448,1
Сериал «Ведьмак»,30.12.2019,1247956,C,23.12.2019,2019,1,"275805,5",1745448,"0,7149774728"
Сериал «Ведьмак»,06.01.2020,1010258,C,23.12.2019,2019,2,"275805,5",1745448,"0,5787958163"
Сериал «Ведьмак»,13.01.2020,595898,C,23.12.2019,2019,3,"275805,5",1745448,"0,3414011761"
Сериал «Ведьмак»,20.01.2020,431083,C,23.12.2019,2019,4,"275805,5",1745448,"0,2469755616"
Сериал «Ведьмак»,27.01.2020,313977,C,23.12.2019,2019,5,"275805,5",1745448,"0,1798833308"
Сериал «Ведьмак»,03.02.2020,245425,C,23.12.2019,2019,6,"275805,5",1745448,"0,1406086002"
Сериал «Ведьмак»,10.02.2020,182521,C,23.12.2019,2019,7,"275805,5",1745448,"0,1045697151"
Сериал «Ведьмак»,17.02.2020,156758,C,23.12.2019,2019,8,"275805,5",1745448,"0,08980960762"
Сериал «Ведьмак»,24.02.2020,141148,C,23.12.2019,2019,9,"275805,5",1745448,"0,08086634492"
Сериал «Игра в Кальмара 3»,26.05.2025,387455,C,23.06.2025,2025,-4,470455,7455487,"0,05196910678"
Сериал «Игра в Кальмара 3»,02.06.2025,469838,C,23.06.2025,2025,-3,470455,7455487,"0,06301908916"
Сериал «Игра в Кальмара 3»,09.06.2025,443987,C,23.06.2025,2025,-2,470455,7455487,"0,05955171004"
Сериал «Игра в Кальмара 3»,16.06.2025,580540,C,23.06.2025,2025,-1,470455,7455487,"0,07786748203"
Сериал «Игра в Кальмара 3»,23.06.2025,7455487,C,23.06.2025,2025,0,470455,7455487,1
Сериал «Игра в Кальмара 3»,30.06.2025,7191913,C,23.06.2025,2025,1,470455,7455487,"0,9646469775"
Сериал «Игра в Кальмара 3»,07.07.2025,3611099,C,23.06.2025,2025,2,470455,7455487,"0,4843545432"
Сериал «Игра в Кальмара 3»,14.07.2025,2441623,C,23.06.2025,2025,3,470455,7455487,"0,3274934287"
Сериал «Игра в Кальмара 3»,21.07.2025,1866559,C,23.06.2025,2025,4,470455,7455487,"0,2503604392"
Сериал «Игра в Кальмара 3»,28.07.2025,1490187,C,23.06.2025,2025,5,470455,7455487,"0,1998778886"
Сериал «Игра в Кальмара 3»,04.08.2025,1195264,C,23.06.2025,2025,6,470455,7455487,"0,1603200435"
Сериал «Игра в Кальмара 3»,11.08.2025,1028552,C,23.06.2025,2025,7,470455,7455487,"0,1379590629"
Сериал «Игра в Кальмара 3»,18.08.2025,823633,C,23.06.2025,2025,8,470455,7455487,"0,1104734003"
Сериал «Игра в Кальмара 3»,25.08.2025,706264,C,23.06.2025,2025,9,470455,7455487,"0,09473076675"
Сериал «Игра в Кальмара 3»,01.09.2025,471777,C,23.06.2025,2025,10,470455,7455487,"0,06327916607"
Сериал «Игра в Кальмара 3»,08.09.2025,433512,C,23.06.2025,2025,11,470455,7455487,"0,05814670457"
Сериал «Игра в Кальмара 3»,15.09.2025,391670,C,23.06.2025,2025,12,470455,7455487,"0,0525344622"
Сериал «Игра в Кальмара»,06.09.2021,1056,C,04.10.2021,2021,-4,"1608459,25",8570900,"0,0001232075978"
Сериал «Игра в Кальмара»,13.09.2021,51647,C,04.10.2021,2021,-3,"1608459,25",8570900,"0,006025854928"
Сериал «Игра в Кальмара»,20.09.2021,1286420,C,04.10.2021,2021,-2,"1608459,25",8570900,"0,150091589"
Сериал «Игра в Кальмара»,27.09.2021,5094714,C,04.10.2021,2021,-1,"1608459,25",8570900,"0,5944199559"
Сериал «Игра в Кальмара»,04.10.2021,8570900,C,04.10.2021,2021,0,"1608459,25",8570900,1
Сериал «Игра в Кальмара»,11.10.2021,8429792,C,04.10.2021,2021,1,"1608459,25",8570900,"0,9835363847"
Сериал «Игра в Кальмара»,18.10.2021,6424726,C,04.10.2021,2021,2,"1608459,25",8570900,"0,7495975919"
Сериал «Игра в Кальмара»,25.10.2021,4699700,C,04.10.2021,2021,3,"1608459,25",8570900,"0,5483321471"
Сериал «Игра в Кальмара»,01.11.2021,4649836,C,04.10.2021,2021,4,"1608459,25",8570900,"0,5425143217"
Сериал «Игра в Кальмара»,08.11.2021,2243824,C,04.10.2021,2021,5,"1608459,25",8570900,"0,2617956107"
Сериал «Игра в Кальмара»,15.11.2021,1468234,C,04.10.2021,2021,6,"1608459,25",8570900,"0,1713045304"
Сериал «Игра в Кальмара»,22.11.2021,1162254,C,04.10.2021,2021,7,"1608459,25",8570900,"0,1356046623"
Сериал «Игра в Кальмара»,29.11.2021,924820,C,04.10.2021,2021,8,"1608459,25",8570900,"0,1079023206"
Сериал «Игра в Кальмара»,06.12.2021,745590,C,04.10.2021,2021,9,"1608459,25",8570900,"0,08699086444"
Сериал «Игра в Кальмара»,13.12.2021,599116,C,04.10.2021,2021,10,"1608459,25",8570900,"0,06990117724"
Сериал «Игра в Кальмара»,20.12.2021,540754,C,04.10.2021,2021,11,"1608459,25",8570900,"0,06309185733"
Сериал «Игра в Кальмара»,27.12.2021,522876,C,04.10.2021,2021,12,"1608459,25",8570900,"0,06100596203"
Сериал «Перевал Дятлова»,26.10.2020,13731,C,23.11.2020,2020,-4,394140,1748988,"0,007850825735"
Сериал «Перевал Дятлова»,02.11.2020,27281,C,23.11.2020,2020,-3,394140,1748988,"0,01559816305"
Сериал «Перевал Дятлова»,09.11.2020,59209,C,23.11.2020,2020,-2,394140,1748988,"0,03385329116"
Сериал «Перевал Дятлова»,16.11.2020,1476339,C,23.11.2020,2020,-1,394140,1748988,"0,8441104227"
Сериал «Перевал Дятлова»,23.11.2020,1748988,C,23.11.2020,2020,0,394140,1748988,1
Сериал «Перевал Дятлова»,30.11.2020,535307,C,23.11.2020,2020,1,394140,1748988,"0,3060667083"
Сериал «Перевал Дятлова»,07.12.2020,273502,C,23.11.2020,2020,2,394140,1748988,"0,1563772879"
Сериал «Перевал Дятлова»,14.12.2020,155245,C,23.11.2020,2020,3,394140,1748988,"0,08876275881"
Сериал «Перевал Дятлова»,21.12.2020,129579,C,23.11.2020,2020,4,394140,1748988,"0,07408798688"
Сериал «Перевал Дятлова»,28.12.2020,106569,C,23.11.2020,2020,5,394140,1748988,"0,06093180742"
Сериал «Перевал Дятлова»,04.01.2021,157236,C,23.11.2020,2020,6,394140,1748988,"0,0899011314"
Сериал «Перевал Дятлова»,11.01.2021,119430,C,23.11.2020,2020,7,394140,1748988,"0,06828520264"
Сериал «Перевал Дятлова»,18.01.2021,97163,C,23.11.2020,2020,8,394140,1748988,"0,05555384028"
Сериал «Перевал Дятлова»,25.01.2021,88723,C,23.11.2020,2020,9,394140,1748988,"0,05072819253"
Сериал «Перевал Дятлова»,01.02.2021,72870,C,23.11.2020,2020,10,394140,1748988,"0,04166409375"
Сериал «Перевал Дятлова»,08.02.2021,60093,C,23.11.2020,2020,11,394140,1748988,"0,0343587263"
Сериал «Перевал Дятлова»,15.02.2021,52136,C,23.11.2020,2020,12,394140,1748988,"0,02980923826"
Сериал «Полицейский с Рублевки»,12.11.2018,35265,C,10.12.2018,2018,-4,"859231,25",4056483,"0,008693491382"
Сериал «Полицейский с Рублевки»,19.11.2018,39114,C,10.12.2018,2018,-3,"859231,25",4056483,"0,009642342887"
Сериал «Полицейский с Рублевки»,26.11.2018,58923,C,10.12.2018,2018,-2,"859231,25",4056483,"0,01452563711"
Сериал «Полицейский с Рублевки»,03.12.2018,3303623,C,10.12.2018,2018,-1,"859231,25",4056483,"0,8144057303"
Сериал «Полицейский с Рублевки»,10.12.2018,4056483,C,10.12.2018,2018,0,"859231,25",4056483,1
Сериал «Полицейский с Рублевки»,17.12.2018,2277027,C,10.12.2018,2018,1,"859231,25",4056483,"0,5613303445"
Сериал «Полицейский с Рублевки»,24.12.2018,1462337,C,10.12.2018,2018,2,"859231,25",4056483,"0,3604938071"
Сериал «Полицейский с Рублевки»,31.12.2018,996374,C,10.12.2018,2018,3,"859231,25",4056483,"0,2456250895"
Сериал «Полицейский с Рублевки»,07.01.2019,837136,C,10.12.2018,2018,4,"859231,25",4056483,"0,2063699022"
Сериал «Полицейский с Рублевки»,14.01.2019,612917,C,10.12.2018,2018,5,"859231,25",4056483,"0,1510956659"
Сериал «Полицейский с Рублевки»,21.01.2019,391500,C,10.12.2018,2018,6,"859231,25",4056483,"0,0965121757"
Сериал «Полицейский с Рублевки»,28.01.2019,312197,C,10.12.2018,2018,7,"859231,25",4056483,"0,07696248203"
Сериал «Слово Пацана»,06.11.2023,702594,C,04.12.2023,2023,-4,"9325501,75",30100134,"0,02334188944"
Сериал «Слово Пацана»,13.11.2023,3097948,C,04.12.2023,2023,-3,"9325501,75",30100134,"0,1029214023"
Сериал «Слово Пацана»,20.11.2023,10298916,C,04.12.2023,2023,-2,"9325501,75",30100134,"0,3421551545"
Сериал «Слово Пацана»,27.11.2023,23202549,C,04.12.2023,2023,-1,"9325501,75",30100134,"0,7708453723"
Сериал «Слово Пацана»,04.12.2023,30100134,C,04.12.2023,2023,0,"9325501,75",30100134,1
Сериал «Слово Пацана»,11.12.2023,26509830,C,04.12.2023,2023,1,"9325501,75",30100134,"0,8807213284"
Сериал «Слово Пацана»,18.12.2023,16672170,C,04.12.2023,2023,2,"9325501,75",30100134,"0,5538902252"
Сериал «Слово Пацана»,25.12.2023,9250237,C,04.12.2023,2023,3,"9325501,75",30100134,"0,3073154757"
Сериал «Слово Пацана»,01.01.2024,8726238,C,04.12.2023,2023,4,"9325501,75",30100134,"0,2899069486"
Сериал «Слово Пацана»,08.01.2024,5538212,C,04.12.2023,2023,5,"9325501,75",30100134,"0,183992935"
Сериал «Слово Пацана»,15.01.2024,4383383,C,04.12.2023,2023,6,"9325501,75",30100134,"0,1456266939"
Сериал «Слово Пацана»,22.01.2024,3313902,C,04.12.2023,2023,7,"9325501,75",30100134,"0,1100959218"
Сериал «Слово Пацана»,29.01.2024,2552715,C,04.12.2023,2023,8,"9325501,75",30100134,"0,08480742976"
Сериал «Слово Пацана»,05.02.2024,2189359,C,04.12.2023,2023,9,"9325501,75",30100134,"0,07273585559"
